諧聲序,形序,聲-明細,聲形-聲,聲形-形,字類,聲-明細',聲序,聲旁,反切-小韻首字,反切-原貌,反切-周祖謨校,反切-余迺永校,反切-覈校說明,字頭-原貌,字頭-周祖謨校,字頭-余迺永校,字頭-覈校說明,字頭-補,廣韻反切原貌(覈校前),廣韻反切(覈校後),上字,下字,廣韻字頭原貌(覈校前),廣韻字頭(覈校後),廣韻釋義,釋義補充,廣韻字序,切韻擬音(poem版),切韻拼音(poem版),聲紐,呼,等,韻部(調整後),聲調,組,攝,韻部調整說明,廣韻韻部順序,廣韻韻部原貌(調整前),韻部原貌-平上去入相配爲平(調整前),韻部原貌-相配爲平並標A/B類(調整前),小韻-擬音相同(poem版擬音),開合分析(果攝/寒桓/嚴凡/咍灰/遇攝/通攝/臻攝),開合分析(幫組-歌戈/寒桓/唐/泰/咍灰/魂/模/冬/東一),開合分析(幫組-陽/嚴凡/元/廢/鍾/東三/尤/虞/文/微）,A/B類分析(與各組聲紐撘配),中古拼音(polyhedron 版),現代廣州音理論音,粵聲,粵韻,粵調,現代北京音理論音,京聲,京韻,京調,廣韻頁序,頁內字序,小韻序,小韻內字序,全王本切韻-補字,全王本切韻-字數,全王本切韻-反切,裴本切韻-反切,裴本切韻-字序,裴本切韻-字數,裴本切韻-補字,玉篇-原本玉篇殘卷/篆隸萬象名義,玉篇-是否見於原本玉篇殘卷,玉篇-宋本玉篇,經典釋文-拼音(poem版),經典釋文-反切,合併-廣韻,合併-廣韻反切,合併-切韻擬音(poem版),合併-切韻拼音(poem版),合併-中古拼音(polyhedron 版),上字',上字-切韻拼音(poem版),上字-聲紐,上字-呼,上字-等,上字-韻部,上字-聲調,上字-組,上字-攝,下字',下字-切韻拼音(poem版),下字-聲紐,下字-呼,下字-等,下字-韻部,下字-聲調,下字-組,下字-攝,對比-聲紐(上字/被切字),對比-呼(下字/被切字)(不涉及幫組),對比-呼(幫組下字/其他組被切字),對比-等(下字/被切字),對比-韻部(下字/被切字),對比-韻部A/B類(來紐下字/幫見影三組被切字),對比-韻部A/B類(知組下字/幫見影三組被切字),對比韻部A/B類(其他組下字/幫見影三組被切字),上字-切韻擬音(poem版),上字-中古拼音(polyhedron 版),下字-切韻擬音(poem版),下字-中古拼音(polyhedron 版),建議替換爲,是否聲旁,是否次級聲旁,聲形析微,先秦韻部（引自余迺永的《上古音系研究》）,資料引用-其他版本的字頭
14135,189,旁,旁,虫,,旁,715,方,,,,,,,,,,,北朗,北朗,北,朗,螃,螃,陸居蝦蟆,,13372,pɒŋʔ,poangq,幫,開,一,唐,上,幫,宕,,上37,蕩,唐,唐,,,幫組唐>開,,,pangx,,,,,,,,,上41右,48,1835,4,,,博朗,博朗,5,,,方莽,,北朗/方莖,,,步光：螃蟹本只名蟹俗加螃字/北朗：陸居蝦蟆/補曠：蟲名似蝦蟆補曠切四,步光/北朗/補曠,bɒŋ/pɒŋʔ/pɒŋh,boang/poangq/poangh,bang/pangx/pangh,北,peok,幫,開,一,登,入,幫,曾,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,pɤk,pok,lɒŋʔ,langx,,,,,,螃
14138,200,旁,旁,艸,,旁,715,方,,,,,,,,,,,北朗,北朗,北,朗,蒡,蒡,牛蒡菜,,13373,pɒŋʔ,poangq,幫,開,一,唐,上,幫,宕,,上37,蕩,唐,唐,,,幫組唐>開,,,pangx,bong2,b,ong,2,bang4,b,ang,4,上41左,1,1835,5,,,,,,,,蒲衡,,,baing/boang,彭1/旁1,薄庚：菜一名隱荵似蘇可爲葅/北朗：牛蒡菜,薄庚/北朗,bajŋ/pɒŋʔ,baing/poangq,brang/pangx,北,peok,幫,開,一,登,入,幫,曾,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,pɤk,pok,lɒŋʔ,langx,,,,,,蒡
19820,95,並,並,髟,,並,1024,並,,,,,,,,,,,北朗,北朗,北,朗,䰃,䰃,䰃鬤亂毛,,13374,pɒŋʔ,poangq,幫,開,一,唐,上,幫,宕,,上37,蕩,唐,唐,,,幫組唐>開,,,pangx,,,,,,,,,上41左,2,1835,6,,,博朗,博朗,4,,,補蕩,,補蕩,,,薄庚：䰃鬤亂髮皃鬤乃庚切/北朗：䰃鬤亂毛,薄庚/北朗,bajŋ/pɒŋʔ,baing/poangq,brang/pangx,北,peok,幫,開,一,登,入,幫,曾,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,pɤk,pok,lɒŋʔ,langx,,,,,,䰃
11932,165,且,且,馬,,且,614,且,子朗,,,,,,,,,,子朗,子朗,子,朗,駔,駔,會馬市人又牡馬也子朗切三,,13375,tsɒŋʔ,tsoangq,精,開,一,唐,上,精,宕,,上37,蕩,唐,唐,,,,,,cangx,,,,,,,,,上41左,3,1836,1,,1,子朗,子朗,1,1,,子朗,,在古/子朗,dzoq/tsoangq/tsoq,在魯1/子朗1/祖2,徂古：駿馬又祖朗切/子朗：會馬市人又牡馬也子朗切三,徂古/子朗,dzoʔ/tsɒŋʔ,dzoq/tsoangq,zox/cangx,子,tsjeq,精,開,三,之,上,精,止,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,tsjɨʔ,cix,lɒŋʔ,langx,,,,,,駔
16522,165,龍,龍,馬,,龍,826,龍,,,,,,,,,,,子朗,子朗,子,朗,驡,驡,駚驡馬容,,13376,tsɒŋʔ,tsoangq,精,開,一,唐,上,精,宕,,上37,蕩,唐,唐,,,,,,cangx,,,,,,,,,上41左,4,1836,2,,,,,,,,,,龍,,,力鍾：野馬/子朗：駚驡馬容,力鍾/子朗,ljɔwŋ/tsɒŋʔ,ljoong/tsoangq,lyung/cangx,子,tsjeq,精,開,三,之,上,精,止,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,tsjɨʔ,cix,lɒŋʔ,langx,,,,與䮾不同,,驡
14173,111,葬,葬,骨,,葬,716,茻,,,,,,,,,,,子朗,子朗,子,朗,髒,髒,骯髒體盤,,13377,tsɒŋʔ,tsoangq,精,開,一,唐,上,精,宕,,上37,蕩,唐,唐,,,,,,cangx,zong1,z,ong,1,zang1,z,ang,1,上41左,5,1836,3,,,,,,,,,,子朗,,,子朗：骯髒體盤,子朗,tsɒŋʔ,tsoangq,cangx,子,tsjeq,精,開,三,之,上,精,止,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,tsjɨʔ,cix,lɒŋʔ,langx,,,,,,髒
14388,279,襄,襄,日,,曩,721,𤕦,奴朗,,,,,,,,,,奴朗,奴朗,奴,朗,曩,曩,久也奴朗切二,,13378,nɒŋʔ,noangq,泥,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,nangx,,,,,,,,,上41左,6,1837,1,,1,奴朗,奴朗,1,1,,奴朗,,奴朗,noangq,乃朗1/乃蕩2/乃黨4/奴黨2,奴朗：久也奴朗切二,奴朗,nɒŋʔ,noangq,nangx,奴,no,泥,開,一,模,平,端,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,no,no,lɒŋʔ,langx,,,次級聲旁,,,曩
14385,261,囊,囊,水,,囊,721,𤕦,,,,,,,,,,,奴朗,奴朗,奴,朗,灢,灢,泱灢水不淨見海賦,,13379,nɒŋʔ,noangq,泥,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,nangx,,,,,,,,,上41左,7,1837,2,,,,,,,,,,奴朗,,,奴朗：泱灢水不淨見海賦/奴浪：泱灢濁,奴朗/奴浪,nɒŋʔ/nɒŋh,noangq/noangh,nangx/nangh,奴,no,泥,開,一,模,平,端,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,no,no,lɒŋʔ,langx,,,,,,灢
13854,261,亢,亢,水,,亢,707,亢,胡朗,,,,,,,,,,胡朗,胡朗,胡,朗,沆,沆,沆瀣氣也胡朗切六,,13380,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,8,1838,1,,2,胡朗,胡朗,1,2,,何黨,,何黨,ghoangq,戶黨1/胡黨1,胡郎：渡也又胡朗切/胡朗：沆瀣氣也胡朗切六,胡郎/胡朗,ɦɒŋ/ɦɒŋʔ,ghoang/ghoangq,ghang/ghangx,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,沆
13838,111,亢,亢,骨,,亢,707,亢,,,,,,,,,,,胡朗,胡朗,胡,朗,骯,骯,骯髒體盤,,13381,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,9,1838,2,,,,,,,,,,口朗,,,胡朗：骯髒體盤/苦朗：骯髒體盤,胡朗/苦朗,ɦɒŋʔ/khɒŋʔ,ghoangq/khoangq,ghangx/khangx,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,骯
13833,78,亢,亢,足,,亢,707,亢,,,,,,,,,,,胡朗,胡朗,胡,朗,䟘,䟘,伸脛也,,13382,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,10,1838,3,,,,,,,,公朗,,公朗,,,胡朗：伸脛也/各朗：伸脛也,胡朗/各朗,ɦɒŋʔ/kɒŋʔ,ghoangq/koangq,ghangx/kangx,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,䟘
13830,73,亢,亢,夋,,亢,707,亢,,,,,,,,,,,胡朗,胡朗,胡,朗,𡕬,𡕬,直項之皃,,13383,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,11,1838,4,,,胡朗,胡朗,2,,,下朗,,下朗,,,胡朗：直項之皃,胡朗,ɦɒŋʔ,ghoangq,ghangx,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,𡕬
13846,189,亢,亢,虫,,亢,707,亢,,,,,,,,,,,胡朗,胡朗,胡,朗,蚢,蚢,貝大者如車輞爾雅作魧,,13384,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,12,1838,5,,,,,,,,胡唐,,胡唐,ghoang,戶剛1,胡郎：爾雅蚢蕭繭郭璞曰食蕭葉者皆蠶類/胡朗：貝大者如車輞爾雅作魧/苦浪：蟲名爾雅云蚢蕭繭,胡郎/胡朗/苦浪,ɦɒŋ/ɦɒŋʔ/khɒŋh,ghoang/ghoangq/khoangh,ghang/ghangx/khangh,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,蚢
13823,21,亢,亢,口,,亢,707,亢,,,,,,,,,,,胡朗,胡朗,胡,朗,吭,吭,聲也,,13385,ɦɒŋʔ,ghoangq,匣,開,一,唐,上,影,宕,,上37,蕩,唐,唐,,,,,,ghangx,,,,,,,,,上41左,13,1838,6,,,,,,,,,,戶郎/戶浪,,,胡郎：鳥喉又下浪切/胡朗：聲也/下浪：鳥咽下浪切三,胡郎/胡朗/下浪,ɦɒŋ/ɦɒŋʔ/ɦɒŋh,ghoang/ghoangq/ghoangh,ghang/ghangx/ghangh,胡,gho,匣,開,一,模,平,影,遇,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,ɦo,gho,lɒŋʔ,langx,,,,,,吭
14310,279,黨,黨,日,,黨,720,尚,他朗,,,,,,,,,,他朗,他朗,他,朗,曭,曭,日不明他朗切十二,,13386,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,14,1839,1,,7,他朗,他朗,1,6,,他朗,,他朗,,,他朗：日不明他朗切十二,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,曭
14305,117,黨,黨,人,,黨,720,尚,,,,,,,,,,,他朗,他朗,他,朗,儻,儻,倜儻不羈又他浪切,,13387,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,tong2,t,ong,2,tang3,t,ang,3,上41左,15,1839,2,,,他朗,他朗,2,,,勅朗,,他朗/他浪,tchjoangq/thoangq/thraing/toangq,敞1/吐黨1/勅蕩1/勑蕩1/敕蕩2/敕黨2/吐更1/丁蕩1,他朗：倜儻不羈又他浪切/他浪：倖也他浪切六,他朗/他浪,thɒŋʔ/thɒŋh,thoangq/thoangh,thangx/thangh,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,儻
14462,117,昜,昜,人,,偒,722,昜,,,,,,,,,,,他朗,他朗,他,朗,偒,偒,長皃,,13388,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,16,1839,3,,,他朗,他朗,4,,,他莽,,他莽,,,他朗：長皃,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,次級聲旁,,,偒
14300,37,黨,黨,心,,黨,720,尚,,,,,,,,,,,他朗,他朗,他,朗,戃,戃,戃慌失意皃,,13389,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,17,1839,4,,,他朗,,,,,他莽,,他朗,,,他朗：戃慌失意皃,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,戃
14297,1,黨,黨,目,,黨,720,尚,,,,,,,,,,,他朗,他朗,他,朗,矘,矘,矘䁳目無精,,13390,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,18,1839,5,,,他朗,他朗,3,,,他蕩,,他朗,,,他朗：矘䁳目無精,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,矘
14439,398,昜,昜,竹,,昜,722,昜,,,,,,,,,,,他朗,他朗,他,朗,𥯕,𥯕,說文曰大竹筩也,,13391,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,19,1839,6,,,他朗,他朗,5,,,徒黨,,徒黨,thoangq,他莽1,徒朗：大竹筩/他朗：說文曰大竹筩也,徒朗/他朗,dɒŋʔ/thɒŋʔ,doangq/thoangq,dangx/thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,𥯕
11045,353,奴,奴,巾,,奴,569,女,,,,,,,,,,,他朗,他朗,他,朗,帑,帑,金帛舍又音奴,,13392,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,tong2,t,ong,2,tang3,t,ang,3,上41左,20,1839,7,,,他朗,他朗,6,,,弩胡,,乃胡/他朗,no/thoangq,奴11/吐蕩1/吐黨1,乃都：說文曰金幣所藏也又他朗切/他朗：金帛舍又音奴,乃都/他朗,no/thɒŋʔ,no/thoangq,no/thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,帑
14309,275,黨,黨,火,,黨,720,尚,,,,,,,,,,,他朗,他朗,他,朗,爣,爣,爣朗火光寬明,,13393,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,21,1839,8,,,,,,,,,,,,,他朗：爣朗火光寬明,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,爣
14304,106,黨,黨,肉,,黨,720,尚,,,,,,,,,,,他朗,他朗,他,朗,𣎲,𣎲,𣎲㬻月不明也,,13394,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,22,1839,9,,,,,,,,,,,,,他朗：𣎲㬻月不明也,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,𣎲
14410,228,昜,昜,瓜,,昜,722,昜,,,,,,,,,,,他朗,他朗,他,朗,㼒,㼒,大瓜名又㼒㼒長皃,,13395,thɒŋʔ,thoangq,透,開,一,唐,上,端,宕,,上37,蕩,唐,唐,,,,,,thangx,,,,,,,,,上41左,23,1839,10,,,,,,,,,,,,,他朗：大瓜名又㼒㼒長皃,他朗,thɒŋʔ,thoangq,thangx,他,thoa,透,開,一,歌,平,端,果,朗,loangq,來,開,一,唐,上,來,宕,,,,,,,,,thɒ,tha,lɒŋʔ,langx,,,,,,㼒
